customer_id,tenure_months,billing_amount,support_tickets,sla_breaches,active_days,Churn
CUST-2272,14,75.09011559102004,2,0,28,0
CUST-2273,57,64.47723801454634,5,3,7,1
CUST-2274,37,145.00159517788362,6,1,16,0
CUST-2275,58,77.8308162675803,0,0,9,0
CUST-2276,21,83.57629205840682,0,1,21,1
CUST-2277,69,65.71448340444769,4,3,25,1
CUST-2278,3,138.24130149157799,5,2,22,1
CUST-2279,37,93.96421282664059,8,0,10,1
CUST-2280,49,119.08269633361381,0,0,10,0
CUST-2281,19,125.53487338561523,3,0,10,0
CUST-2282,12,64.44037544924356,9,0,20,0
CUST-2283,61,76.38026307164941,7,0,29,0
CUST-2284,41,130.3013306728144,9,0,16,0
CUST-2285,33,67.22319571785533,8,3,1,1
CUST-2286,50,123.21156734874067,2,2,17,0
CUST-2287,68,142.32900193467682,1,3,30,0
CUST-2288,71,101.0173484988409,3,3,26,0
CUST-2289,33,116.41154736874556,1,2,21,0
CUST-2290,24,124.66265056534753,0,3,29,1
CUST-2291,61,129.85515435656353,2,1,14,0
CUST-2292,61,71.35693392138347,6,3,19,0
CUST-2293,28,26.664249692879764,0,0,21,0
CUST-2294,58,72.24391526077613,1,1,21,0
CUST-2295,43,107.58830987193167,0,1,17,0
CUST-2296,41,78.54555015150306,7,2,14,1
CUST-2297,39,117.36520961185181,4,3,8,1
CUST-2298,49,66.4077158309263,7,3,21,0
CUST-2299,17,102.51673834352384,2,1,21,0
CUST-2300,70,44.2345746310167,6,3,9,0
CUST-2301,70,117.4180267638444,7,3,8,0
CUST-2302,65,90.94047594569336,5,2,13,0
CUST-2303,5,46.52837051105807,6,1,17,0
CUST-2304,2,57.94845255471495,1,0,19,0
CUST-2305,22,117.31913211563821,7,1,28,0
CUST-2306,57,82.73816063599769,4,2,7,1
CUST-2307,66,48.08408725109939,6,2,17,1
CUST-2308,16,145.74525474813868,0,2,1,1
CUST-2309,51,112.96625257619543,4,3,5,1
CUST-2310,39,144.4275282301735,0,1,25,0
CUST-2311,40,75.52365589684462,7,3,6,0
CUST-2312,38,81.76304428992367,3,3,26,0
CUST-2313,60,136.7341781040525,3,1,2,0
CUST-2314,59,88.2564142319,1,2,27,1
CUST-2315,10,111.94625854773673,4,0,25,0
CUST-2316,64,52.78247407441889,0,0,16,0
CUST-2317,63,78.07444093134328,8,1,22,1
CUST-2318,49,36.04848255534617,4,1,5,0
CUST-2319,64,46.77740466400502,5,2,5,1
CUST-2320,32,20.12264398479204,1,1,12,0
CUST-2321,7,25.10445671432583,9,1,3,0
CUST-2322,21,147.04689701300083,9,2,30,0
CUST-2323,20,51.5059803677791,0,2,16,1
CUST-2324,26,106.23039223552026,3,3,6,1
CUST-2325,68,129.0829608439495,6,1,15,0
CUST-2326,15,91.58585970075336,5,0,15,0
CUST-2327,14,39.9087850109143,9,1,29,0
CUST-2328,27,114.65513685370163,0,0,16,0
CUST-2329,40,98.03268331294579,0,0,20,0
CUST-2330,58,115.06257661515876,7,0,13,0
CUST-2331,28,120.06706097142133,3,3,12,0
CUST-2332,26,146.80334779901688,4,2,10,0
CUST-2333,63,94.5632264034723,6,2,14,0
CUST-2334,66,64.41334464977824,7,3,2,1
CUST-2335,25,104.30039239703082,9,2,29,0
CUST-2336,3,28.897292201541397,6,3,3,1
CUST-2337,44,136.66165138180622,1,1,9,0
CUST-2338,42,35.519531473965586,3,3,11,1
CUST-2339,6,62.61956892515637,9,2,11,0
CUST-2340,39,126.04689948139571,0,2,25,0
CUST-2341,52,97.65060918299254,9,1,22,0
CUST-2342,23,71.17261763606747,8,3,10,1
CUST-2343,50,81.54663571875278,2,1,26,0
CUST-2344,43,131.09116111628344,2,0,14,0
CUST-2345,19,64.20057018778598,9,3,9,1
CUST-2346,69,133.05445902558228,8,1,20,0
CUST-2347,51,31.457476026969893,9,1,27,0
CUST-2348,11,120.983796837122,2,2,21,0
CUST-2349,12,130.18119229711573,7,3,10,0
CUST-2350,8,43.63629486885404,1,0,22,0
CUST-2351,24,75.94504920838605,2,0,29,0
CUST-2352,41,41.514970706275236,1,3,9,0
CUST-2353,36,111.8585367692483,0,3,29,0
CUST-2354,55,89.59520984801537,1,1,5,0
CUST-2355,9,102.59203507208173,7,2,8,0
CUST-2356,47,45.54330570430745,8,2,11,0
CUST-2357,15,47.526962066814534,1,2,1,1
CUST-2358,48,25.39465231628783,6,3,21,1
CUST-2359,42,61.86877957544486,4,2,10,0
CUST-2360,60,92.76680597337774,2,1,1,0
CUST-2361,70,131.53153881965272,8,3,26,0
CUST-2362,12,106.7005681696285,5,3,30,0
CUST-2363,2,76.60152204196768,0,2,22,0
CUST-2364,7,143.9056148712379,4,0,7,1
CUST-2365,3,113.50187607485815,6,0,28,0
CUST-2366,3,140.9214763721315,3,1,14,0
CUST-2367,27,88.58643652538154,7,2,5,1
CUST-2368,40,53.657555723108146,9,2,17,0
CUST-2369,33,26.867469227413856,4,3,22,0
CUST-2370,1,114.39103069290056,8,3,26,0
CUST-2371,8,35.76938974071943,8,2,21,0
CUST-2372,32,59.360766675355734,8,3,6,0
CUST-2373,48,89.22121802490666,0,2,16,0
CUST-2374,4,93.3741564113672,1,1,11,0
CUST-2375,70,98.07581560832769,2,3,10,0
CUST-2376,19,41.61319294546108,3,2,15,1
CUST-2377,32,69.36586262681433,9,3,7,1
CUST-2378,9,100.23524952520567,8,1,23,0
CUST-2379,12,146.07645240239202,9,3,2,1
CUST-2380,11,114.59204790095953,5,2,12,0
CUST-2381,46,139.9384884222145,0,3,19,0
CUST-2382,16,119.08756758084301,8,3,12,0
CUST-2383,1,96.92320595601205,5,2,16,0
CUST-2384,63,44.96303798772479,3,0,6,1
CUST-2385,21,106.6691347460267,3,3,3,0
CUST-2386,30,101.03934357478792,2,3,2,0
CUST-2387,13,98.32099215944464,6,1,20,0
CUST-2388,34,83.6721628384713,2,0,5,0
CUST-2389,4,88.72535851860583,1,1,11,0
CUST-2390,28,63.47752852535353,9,2,26,0
CUST-2391,59,87.51065004349941,7,2,25,0
CUST-2392,27,45.68226773820217,3,1,3,0
CUST-2393,69,124.67267165684898,7,3,3,1
CUST-2394,25,44.15100411083202,0,0,22,0
CUST-2395,3,31.045617685630635,4,1,5,0
CUST-2396,68,76.71198342643046,8,1,22,0
CUST-2397,25,105.57996713578804,0,2,23,1
CUST-2398,20,76.90318724136037,3,3,11,0
CUST-2399,34,55.978037153670115,5,0,3,0
CUST-2400,26,92.5622539057573,9,1,13,0
CUST-2401,5,65.11030360358599,7,0,21,0
CUST-2402,61,141.27279971646232,2,0,8,1
CUST-2403,9,139.9438681484644,4,1,20,0
CUST-2404,50,85.30833659637241,6,0,10,0
CUST-2405,6,62.624919222373606,0,2,2,1
CUST-2406,60,115.82721381436308,6,3,4,1
CUST-2407,44,24.772682652798665,7,3,18,1
CUST-2408,11,81.71997078567466,7,3,19,1
CUST-2409,66,63.72204125514336,8,2,4,1
CUST-2410,47,139.6696650633321,5,2,20,0
CUST-2411,3,21.56039354544873,5,2,26,1
CUST-2412,30,91.86593384338538,1,3,9,0
CUST-2413,21,116.28626553866138,2,0,16,0
CUST-2414,28,83.05233837812537,3,2,26,0
CUST-2415,62,31.102393921153816,3,1,6,0
CUST-2416,33,146.4199807036273,7,2,25,1
CUST-2417,35,87.34135607889273,0,1,4,0
CUST-2418,52,99.84421176147148,9,3,9,1
CUST-2419,34,50.75927175197595,3,1,27,0
CUST-2420,41,82.85475106388449,3,2,13,0
CUST-2421,51,75.78943395458184,0,2,9,1
CUST-2422,47,29.736459460257883,2,0,6,0
CUST-2423,58,33.80084596117074,4,3,21,0
CUST-2424,57,128.87142755044067,5,1,19,0
CUST-2425,23,51.17659378685673,8,3,14,1
CUST-2426,48,45.34457529482197,8,2,21,0
CUST-2427,22,85.6384886625181,8,0,15,1
CUST-2428,17,119.93712707712668,0,2,3,0
CUST-2429,69,28.05304741526843,8,2,5,1
CUST-2430,11,94.98502955297326,7,2,21,1
CUST-2431,15,35.49735756927454,1,1,18,0
CUST-2432,35,24.7399366073304,0,2,14,0
CUST-2433,33,26.85671378108826,0,3,16,0
CUST-2434,16,128.4413340670974,5,3,14,1
CUST-2435,34,35.336422871648004,8,0,9,0
CUST-2436,66,25.869677373597952,6,3,15,0
CUST-2437,40,76.9269853285786,4,2,7,1
CUST-2438,28,129.71915135246323,1,2,14,0
CUST-2439,47,54.11308894360925,0,3,6,0
CUST-2440,39,74.82264027836914,1,0,21,0
CUST-2441,70,25.189929233287657,0,0,15,0
CUST-2442,20,78.38020683753386,2,3,20,1
CUST-2443,1,95.08970048282738,5,1,8,0
CUST-2444,63,94.21791698777882,7,1,2,0
CUST-2445,67,63.21546998266747,2,1,8,1
CUST-2446,4,61.019313486207615,9,1,1,0
CUST-2447,58,33.86107046175773,8,3,26,0
CUST-2448,25,67.68378168401489,9,0,17,0
CUST-2449,47,32.934306953485404,4,2,19,0
CUST-2450,38,119.65747281256671,6,2,5,1
CUST-2451,15,145.61565870726417,7,3,30,0
CUST-2452,63,146.1096793666719,2,2,22,1
CUST-2453,21,132.45924291880118,1,1,20,0
CUST-2454,57,98.10297941415048,1,0,16,0
CUST-2455,53,111.11254064170438,4,3,7,1
CUST-2456,46,57.07675434845383,0,0,7,0
CUST-2457,14,102.00015462244069,1,3,18,0
CUST-2458,17,79.23444142718407,8,3,18,0
CUST-2459,39,82.66225417100122,6,3,2,1
CUST-2460,9,118.51095284877053,5,3,15,0
CUST-2461,6,56.649386227642715,8,0,14,0
CUST-2462,23,61.345149520287585,6,2,18,1
CUST-2463,59,140.20343284672276,4,3,29,0
CUST-2464,46,27.309158330626392,8,1,9,0
CUST-2465,38,83.13245879373426,5,3,14,0
CUST-2466,14,138.66410405302202,5,0,5,0
CUST-2467,62,99.34719101636041,3,3,11,0
CUST-2468,35,91.03291964757717,0,1,8,0
CUST-2469,19,52.46674329981618,4,0,5,0
CUST-2470,30,64.62581357837828,8,3,29,1
CUST-2471,25,130.76629405461009,7,1,11,0
CUST-2472,40,92.69835712989956,7,0,5,0
CUST-2473,14,86.91648518838139,4,3,17,0
CUST-2474,26,32.945362760203764,8,1,22,0
CUST-2475,22,22.083660339166006,2,0,4,0
CUST-2476,48,145.2790745293164,2,3,15,0
CUST-2477,51,69.0082017472894,0,0,19,0
CUST-2478,3,98.41769807293556,8,1,22,0
CUST-2479,42,30.362959514347047,5,3,2,0
CUST-2480,19,108.80485714399605,1,3,24,0
CUST-2481,28,141.23367213177494,7,3,17,1
CUST-2482,45,94.83648288966455,8,1,12,0
CUST-2483,71,36.39499190880338,8,2,25,0
CUST-2484,63,95.62379857155197,1,3,24,0
CUST-2485,19,119.6251377036048,1,1,17,0
CUST-2486,47,72.83414975462242,6,0,10,0
CUST-2487,14,134.37890723239082,3,0,28,0
CUST-2488,38,104.32878393645738,0,1,25,0
CUST-2489,53,136.90235937759633,7,2,18,0
CUST-2490,61,101.05569046215383,1,1,19,0
CUST-2491,36,37.06743636062715,2,0,18,0
CUST-2492,40,60.25992244367458,4,0,13,0
CUST-2493,30,46.2333432728194,2,3,14,0
CUST-2494,9,138.1474447031921,6,2,24,0
CUST-2495,64,118.85200874737275,6,1,16,0
CUST-2496,33,107.93178795830079,1,0,18,0
CUST-2497,52,59.12562155211082,6,0,26,0
CUST-2498,14,43.92582036652776,5,0,18,0
CUST-2499,53,118.33864143855854,9,1,16,0
CUST-2500,59,81.64053296428035,8,1,17,0
CUST-2501,41,49.35264177958179,8,2,7,1
CUST-2502,68,100.16085716148577,1,3,12,0
CUST-2503,68,25.243400777998758,6,3,2,1
CUST-2504,8,62.40213303667296,4,3,10,0
CUST-2505,2,80.9124092968475,5,0,5,1
CUST-2506,41,39.234583434222756,0,3,21,0
CUST-2507,55,148.00508208680915,6,0,3,0
CUST-2508,16,47.18265739664985,5,2,19,1
CUST-2509,62,36.945906905624526,3,0,13,0
CUST-2510,48,46.45953360529653,0,2,12,0
CUST-2511,30,119.97794731076415,8,2,3,1
CUST-2512,12,75.31573570533956,3,3,6,1
CUST-2513,35,93.50407216782995,1,3,14,0
CUST-2514,11,22.731190408226897,7,0,4,1
CUST-2515,64,24.47607011453089,1,1,13,0
CUST-2516,50,77.9573214775121,4,3,19,0
CUST-2517,21,126.16518161621106,5,3,18,0
CUST-2518,69,135.0810542319835,7,1,29,0
CUST-2519,48,31.27185378743323,0,1,3,0
CUST-2520,20,89.98720327313296,0,3,20,0
CUST-2521,67,138.71985921630517,3,1,6,0
CUST-2522,44,70.43645807172523,4,0,16,0
CUST-2523,33,127.84355808568792,8,2,20,0
CUST-2524,61,37.380435071926705,6,2,24,1
CUST-2525,9,141.60128365681385,6,3,3,1
CUST-2526,68,117.68503127906935,7,3,12,0
CUST-2527,35,142.3734710622972,4,0,19,0
CUST-2528,65,107.96024036182584,4,1,19,0
CUST-2529,8,67.24251115992551,0,3,24,0
CUST-2530,45,141.96355242821392,8,2,4,1
CUST-2531,47,55.823680920193205,5,0,1,0
CUST-2532,40,63.18242786802523,8,0,2,0
CUST-2533,54,111.10509434022624,2,1,13,0
CUST-2534,46,119.49111893830022,4,3,30,0
CUST-2535,47,140.82245290039,1,3,26,0
CUST-2536,15,46.624313177307236,9,0,29,1
CUST-2537,19,123.73974457849911,4,2,13,0
CUST-2538,26,116.01098694160525,7,3,30,0
CUST-2539,52,28.293292312967722,1,2,2,1
CUST-2540,22,70.3390083573269,7,0,30,1
CUST-2541,21,56.759509417812815,3,3,19,1
CUST-2542,51,59.58375516602395,9,2,22,0
CUST-2543,38,147.7830943421111,9,0,24,0
CUST-2544,20,103.56106375239062,0,2,16,0
CUST-2545,29,113.29790051315494,4,3,12,0
CUST-2546,51,146.9602928509512,0,1,1,1
CUST-2547,4,69.03623171949303,6,2,9,1
CUST-2548,55,124.23922189886477,7,1,17,0
CUST-2549,71,76.4890252295844,2,3,10,0
CUST-2550,28,133.03937733594736,2,1,18,0
CUST-2551,4,43.48548037046942,6,0,19,1
CUST-2552,22,143.19920301835634,3,1,7,0
CUST-2553,45,48.44032209341436,2,2,25,0
CUST-2554,67,62.4086659075211,7,2,19,0
CUST-2555,66,118.30499043388146,2,1,24,0
CUST-2556,34,71.18816840350287,6,0,15,0
CUST-2557,55,99.06747897963807,1,3,9,0
CUST-2558,1,77.7945551390257,0,1,10,0
CUST-2559,38,116.50809182167164,5,2,23,1
CUST-2560,6,49.68306280791941,7,2,20,0
CUST-2561,25,27.599538340794012,0,1,20,0
CUST-2562,17,58.99082167149861,9,1,4,0
CUST-2563,61,81.66012643289594,8,1,6,0
CUST-2564,12,41.84260678504822,2,3,4,1
CUST-2565,6,66.12364765533053,2,2,5,1
CUST-2566,27,71.99779237816391,3,2,9,0
CUST-2567,8,27.460939679475562,0,2,12,1
CUST-2568,65,95.82994226394659,8,3,23,1
CUST-2569,57,134.9646456362674,2,0,8,0
CUST-2570,40,39.72657868389682,9,2,21,0
CUST-2571,14,97.71504174219682,3,2,5,0
CUST-2572,35,106.41609663841001,0,0,29,0
CUST-2573,48,74.51350845450749,3,3,11,0
CUST-2574,56,111.1426863573551,0,0,23,0
CUST-2575,49,73.39510065383156,4,0,11,0
CUST-2576,13,85.60284743706654,4,0,13,0
CUST-2577,61,20.95589579207551,6,0,14,0
CUST-2578,49,109.92361483750955,7,3,28,0
CUST-2579,46,105.97454826281418,3,3,8,0
CUST-2580,62,24.992114052424792,6,0,25,0
CUST-2581,8,67.8725139613673,3,1,30,0
CUST-2582,43,147.27413930291675,2,1,18,0
CUST-2583,20,74.69575313392019,5,1,19,0
CUST-2584,39,85.25290266713942,3,1,12,0
CUST-2585,49,138.29092056076342,2,2,12,1
CUST-2586,64,113.24404386254834,8,3,18,1
CUST-2587,62,95.66911704614907,4,3,10,0
CUST-2588,54,123.71460857433942,6,0,7,0
CUST-2589,9,132.36761463927652,5,2,28,0
CUST-2590,37,79.3954493258447,9,0,18,0
CUST-2591,49,81.7640874411386,4,0,12,0
CUST-2592,41,70.18662163473866,6,3,14,1
CUST-2593,17,145.67179820239988,5,2,15,1
CUST-2594,21,110.63161305774555,9,1,16,0
CUST-2595,51,30.818998607049398,1,3,2,1
CUST-2596,59,132.18475103069238,2,2,30,1
CUST-2597,39,82.47279230871484,1,2,30,0
CUST-2598,55,28.93800783492337,2,3,18,1
CUST-2599,41,91.46324317123043,0,3,12,0
CUST-2600,39,74.23135626684126,7,0,16,0
CUST-2601,13,134.10742263214124,5,0,13,0
CUST-2602,64,46.51929846922036,1,0,20,0
CUST-2603,11,127.44039923398378,7,1,17,0
CUST-2604,19,92.49952985410886,5,3,18,0
CUST-2605,11,27.099339417750976,6,2,3,0
CUST-2606,46,146.339889172313,0,3,23,0
CUST-2607,45,86.639981733416,6,2,10,1
CUST-2608,1,57.81399105010573,2,1,1,0
CUST-2609,40,81.02288945860354,7,3,6,1
CUST-2610,19,131.52151185727357,5,2,3,1
CUST-2611,61,59.637406170058256,3,2,19,0
CUST-2612,12,45.04793154327104,7,0,4,0
CUST-2613,61,36.77926210101459,8,1,29,0
CUST-2614,33,58.721721790727464,9,3,20,0
CUST-2615,45,121.40625131520565,1,0,23,0
CUST-2616,69,81.31142747538402,5,1,3,0
CUST-2617,8,49.5726084801602,4,0,8,0
CUST-2618,25,41.60404994926739,4,3,8,0
CUST-2619,46,63.254831946349285,9,2,27,0
CUST-2620,30,142.19016847514214,2,3,29,0
CUST-2621,47,64.59347263670317,7,1,7,0
CUST-2622,49,148.4561298741026,7,3,2,0
CUST-2623,47,83.07995924949631,4,1,21,0
CUST-2624,18,43.291309377719614,7,0,6,0
CUST-2625,66,135.84821193315622,9,1,28,0
CUST-2626,68,79.8461985075275,7,2,16,0
CUST-2627,33,112.25727465558818,2,2,10,0
CUST-2628,36,147.88250581718972,1,2,4,0
CUST-2629,19,26.522795541596622,8,0,13,0
CUST-2630,28,32.57029277238372,1,1,10,0
CUST-2631,40,113.6593763901583,8,0,21,0
CUST-2632,15,56.63725042841136,3,3,14,1
CUST-2633,41,43.959181603512874,1,3,9,1
CUST-2634,39,25.117044376564834,9,3,11,1
CUST-2635,2,22.840072558206234,0,3,23,0
CUST-2636,63,120.68312840557282,3,2,18,0
CUST-2637,29,37.4763455580415,8,1,11,0
CUST-2638,66,80.8036800762496,8,2,17,1
CUST-2639,51,98.7665859733328,3,1,2,1
CUST-2640,10,75.68573407395002,8,1,3,0
CUST-2641,14,23.523864803710303,5,0,11,0
CUST-2642,51,121.85519533642815,0,3,18,0
CUST-2643,39,21.366719190414955,9,1,27,0
CUST-2644,28,119.04568626907292,5,3,3,0
CUST-2645,3,136.12958419245595,8,3,26,0
CUST-2646,70,76.2691897374324,1,3,15,0
CUST-2647,27,89.62052150271377,5,2,11,0
CUST-2648,2,82.00784104029499,1,3,11,1
CUST-2649,38,70.59712042104704,3,1,28,0
CUST-2650,3,135.36518959814683,7,2,30,1
CUST-2651,16,136.21135638709876,6,3,28,0
CUST-2652,40,63.65612740339949,8,0,25,0
CUST-2653,2,99.95906802191074,6,3,20,0
CUST-2654,41,140.49798307896233,0,3,28,1
CUST-2655,12,145.0676048623757,1,2,25,1
CUST-2656,35,86.16467525486618,5,1,11,0
CUST-2657,65,78.86722468696249,6,3,19,1
CUST-2658,55,56.23026107070835,2,2,28,1
CUST-2659,45,144.65334351475332,8,2,1,0
CUST-2660,62,38.56585958147276,6,1,27,0
CUST-2661,49,95.37784488620424,5,2,5,1
CUST-2662,25,56.73153477742305,5,1,10,0
CUST-2663,23,56.27107774521356,0,0,10,0
CUST-2664,24,72.6459163589045,4,3,14,0
CUST-2665,38,149.84308165603508,9,2,2,1
CUST-2666,28,27.14561988917687,2,0,4,0
CUST-2667,21,95.21043636645909,6,2,2,1
CUST-2668,54,30.73438054458603,9,2,18,0
CUST-2669,18,40.08770789876746,2,0,13,0
CUST-2670,36,77.14318243047683,4,2,19,0
CUST-2671,45,86.35981707503737,6,2,5,1
CUST-2672,53,53.64301308738812,2,0,20,0
CUST-2673,30,61.1394270136741,9,2,2,1
CUST-2674,60,31.3057126332713,1,1,11,0
CUST-2675,32,59.41857189975257,5,2,30,0
CUST-2676,67,145.65259711947073,7,3,30,0
CUST-2677,67,142.81195961742262,3,2,26,0
CUST-2678,28,63.53417771780805,8,3,18,0
CUST-2679,44,94.211011716239,7,3,30,0
CUST-2680,41,138.24740084442277,6,2,6,1
CUST-2681,63,20.803896943316566,6,0,23,1
CUST-2682,23,125.38886414388695,2,1,28,0
CUST-2683,48,143.28804186255945,5,1,10,0
CUST-2684,32,31.872345463362418,4,2,22,0
CUST-2685,57,40.988199184279736,0,0,23,0
CUST-2686,33,144.8970193602762,2,0,17,0
CUST-2687,24,89.88021867324503,0,1,22,0
CUST-2688,39,21.84556248132408,3,0,11,0
CUST-2689,34,53.49215983925879,9,2,19,0
CUST-2690,56,78.49267765495175,2,2,17,0
CUST-2691,28,110.0781584332198,3,0,24,0
CUST-2692,37,115.31084915778395,8,2,4,0
CUST-2693,7,149.4047966803093,2,3,26,0
CUST-2694,68,57.37645591988867,5,1,24,0
CUST-2695,37,89.96861324290178,5,2,26,1
CUST-2696,56,89.33206122174865,6,0,14,0
CUST-2697,65,72.73388372814088,8,1,27,0
CUST-2698,65,41.99104619951463,6,2,20,1
CUST-2699,47,147.06935321389955,0,1,4,0
CUST-2700,20,130.9312342666562,7,0,28,0
CUST-2701,19,84.78329367825084,4,3,14,0
CUST-2702,29,98.42190494892388,8,3,26,0
CUST-2703,60,49.5439369627561,9,2,4,1
CUST-2704,18,90.69231915092709,4,3,6,1
CUST-2705,35,110.34611730579185,4,2,30,0
CUST-2706,43,86.97171369025654,1,1,9,0
CUST-2707,11,148.73707217604237,2,2,21,0
CUST-2708,49,99.4744153122044,9,2,12,0
CUST-2709,38,68.22658263698197,8,2,29,0
CUST-2710,64,120.37976359005896,6,3,26,0
CUST-2711,69,42.16012650561346,0,2,30,1
CUST-2712,8,69.98705578181465,2,0,8,0
CUST-2713,34,65.10466354908615,1,2,24,0
CUST-2714,48,76.13492236401105,0,1,4,1
CUST-2715,56,121.63137737073441,8,0,27,0
CUST-2716,65,82.94249418124298,7,1,26,0
CUST-2717,31,123.22187853457515,4,1,25,0
CUST-2718,4,94.94355740818257,1,1,25,0
CUST-2719,50,64.46902650548219,0,0,5,0
CUST-2720,69,125.29723667885142,6,0,6,0
CUST-2721,30,50.97765717190191,1,3,5,0
CUST-2722,59,49.16978737397341,0,0,19,0
CUST-2723,67,85.58538012712864,1,2,27,0
CUST-2724,45,53.91040197507156,6,1,8,1
CUST-2725,4,21.18131454365812,6,3,9,1
CUST-2726,26,104.2786785488442,9,0,15,0
CUST-2727,27,86.44219679141175,5,1,4,0
CUST-2728,46,77.91731588411096,4,0,25,0
CUST-2729,64,145.705906900381,2,3,9,1
CUST-2730,51,94.25589391517877,2,0,7,0
CUST-2731,50,132.24610511262,8,0,8,0
CUST-2732,6,38.12853070667082,3,1,15,0
CUST-2733,59,93.9968402068256,8,2,19,0
CUST-2734,15,132.83735147501739,3,0,15,0
CUST-2735,30,95.80374844638673,1,3,5,0
CUST-2736,42,113.3418431565102,3,0,19,0
CUST-2737,37,68.36566381558696,5,0,7,0
CUST-2738,42,32.01843721481866,5,2,6,1
CUST-2739,35,79.52703836651929,4,1,27,0
CUST-2740,6,71.28232080905147,0,3,19,0
CUST-2741,68,132.71782370926314,2,1,25,0
CUST-2742,18,51.719389305821394,4,1,28,0
CUST-2743,29,145.67544957956403,5,1,17,0
CUST-2744,59,144.5579555745845,0,0,10,0
CUST-2745,47,52.19211359928703,8,2,19,1
CUST-2746,17,65.24675421205166,2,0,11,0
CUST-2747,22,136.42224631360506,9,3,15,1
CUST-2748,68,145.66088871649396,2,2,10,0
CUST-2749,69,77.64708336868573,1,1,11,0
CUST-2750,37,61.729615933316715,7,2,23,1
CUST-2751,49,88.39222172270047,2,3,3,0
CUST-2752,13,109.40999682754553,5,0,30,0
CUST-2753,34,55.55168699874737,1,0,3,0
CUST-2754,53,115.74151270047946,6,1,18,0
CUST-2755,51,26.715456424903333,3,0,25,0
CUST-2756,3,26.40828405937414,8,0,11,0
CUST-2757,42,70.21740166892087,9,3,20,1
CUST-2758,32,65.95151496789367,8,2,26,0
CUST-2759,51,61.0323179977298,6,0,29,0
CUST-2760,46,83.83256914695829,7,3,22,1
CUST-2761,21,61.69536570050426,2,3,18,0
CUST-2762,44,44.993529400851955,4,1,25,0
CUST-2763,11,60.23104138151812,1,3,15,0
CUST-2764,68,146.73755546533056,9,1,7,0
CUST-2765,1,73.44474420933031,6,0,10,1
CUST-2766,63,77.81266099158364,7,1,21,0
CUST-2767,24,94.9508486936482,8,3,23,0
CUST-2768,13,147.83429989384945,6,2,30,1
CUST-2769,11,51.40816593664919,9,2,20,0
CUST-2770,51,108.5666743692164,9,0,29,0
CUST-2771,17,113.07801016042413,7,0,10,0
CUST-2772,24,98.95217418309856,8,2,13,0
CUST-2773,19,31.51518415276373,5,1,15,0
CUST-2774,37,107.99339585758494,9,0,23,0
CUST-2775,8,28.332312434702814,1,3,18,1
CUST-2776,28,97.4985444414866,1,0,23,0
CUST-2777,5,116.14555303882655,3,1,4,1
CUST-2778,17,47.42608578059355,8,0,20,0
CUST-2779,36,129.41086098056064,6,3,17,0
CUST-2780,19,23.945994719290553,1,3,28,0
CUST-2781,64,129.6956722755798,7,3,3,1
CUST-2782,11,79.84277658355947,6,1,21,0
CUST-2783,54,48.28643219111378,8,1,21,0
CUST-2784,45,37.39115884921584,7,3,2,1
CUST-2785,47,143.92993178570845,2,3,4,0
CUST-2786,12,29.44652638555037,0,1,1,0
CUST-2787,21,45.88214459167034,1,1,15,0
CUST-2788,11,65.21690516629597,1,1,25,0
CUST-2789,5,100.63053036494566,3,2,1,1
CUST-2790,56,90.82414108589279,5,1,6,1
CUST-2791,20,36.33365401360082,3,3,7,1
CUST-2792,41,57.6646378859679,8,2,19,1
CUST-2793,46,51.03773024118313,3,1,12,0
CUST-2794,12,47.76057108374438,5,3,1,1
CUST-2795,70,73.44876374239831,5,0,7,0
CUST-2796,17,111.5240888369154,9,2,19,0
CUST-2797,19,48.26888118824067,9,3,13,1
CUST-2798,26,67.66825436138758,0,0,26,0
CUST-2799,48,70.8192654893511,7,3,12,0
CUST-2800,52,146.93934882660332,2,1,12,0
CUST-2801,70,144.10662639427895,5,1,22,0
CUST-2802,55,124.01788575776987,2,0,13,0
CUST-2803,33,51.41565970649407,1,1,28,0
CUST-2804,62,28.844850831917057,4,3,14,1
CUST-2805,23,61.197537903681216,0,0,22,0
CUST-2806,15,54.683291426398014,8,3,30,1
CUST-2807,27,85.7703540190312,6,3,12,0
CUST-2808,64,121.1046283088131,2,3,20,1
CUST-2809,51,131.58198205425154,3,1,12,0
CUST-2810,53,129.8323311033661,5,1,27,0
CUST-2811,51,66.75782295899882,2,3,6,1
CUST-2812,47,109.34046464988877,6,2,27,1
CUST-2813,4,60.66844567814861,5,3,10,1
CUST-2814,7,27.917720620573753,8,3,20,0
CUST-2815,35,111.2034845283825,4,0,29,0
CUST-2816,48,21.27758183407242,3,3,24,0
CUST-2817,45,73.19373636960351,2,1,9,0
CUST-2818,19,62.81930500926985,9,0,2,0
CUST-2819,63,110.13908000745081,0,2,7,0
CUST-2820,38,119.61191145884926,2,0,9,0
CUST-2821,67,59.5323026762669,2,2,25,1
CUST-2822,59,125.51151187783096,6,0,12,0
CUST-2823,69,58.20917886564139,6,0,5,1
CUST-2824,13,78.02242679825295,0,2,1,0
CUST-2825,47,114.5124085118374,2,1,22,0
CUST-2826,61,110.07962979922252,7,1,15,1
CUST-2827,31,148.357901400586,8,1,8,1
CUST-2828,22,49.270933148071144,6,0,1,1
CUST-2829,43,106.1013287601457,6,3,18,0
